area,site,year,species,length_mm,length_cm,tag,fish_id,retained,month,day,drift,cell
BL,REF,2018,BLU,230,23,,121168,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,300,30,,121169,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,290,29,,121170,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,240,24,,121171,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,220,22,,121172,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,260,26,,121173,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,210,21,,121174,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,200,20,,121175,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,220,22,,121176,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,290,29,,121177,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,360,36,,121178,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,240,24,,121179,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,230,23,,121180,No,July,24,BLR0724184901,BL49
BL,REF,2018,GPR,290,29,,121181,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,280,28,,121182,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,370,37,,121183,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,320,32,,121184,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,300,30,,121185,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,240,24,,121186,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,310,31,,121187,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,280,28,,121188,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,310,31,,121189,No,July,24,BLR0724184901,BL49
BL,REF,2018,OLV,260,26,,121190,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,260,26,,121191,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,320,32,,121192,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,300,30,,121193,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,280,28,,121194,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,320,32,,121195,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,350,35,,121196,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,350,35,,121197,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,310,31,,121198,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,280,28,,121199,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,370,37,,121200,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,280,28,,121201,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,320,32,,121202,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,360,36,,121203,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,330,33,,121204,No,July,24,BLR0724184901,BL49
BL,REF,2018,BLU,310,31,,121205,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,310,31,22540O,121206,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,270,27,,121207,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,230,23,,121208,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,260,26,,121209,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,340,34,,121210,Yes,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,290,29,,121211,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,370,37,,121212,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,250,25,,121213,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,200,20,,121214,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,320,32,,121215,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,320,32,,121216,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,250,25,,121217,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,320,32,,121218,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,280,28,,121219,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,260,26,,121220,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,280,28,,121221,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,260,26,,121222,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,290,29,,121223,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,290,29,,121224,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,210,21,,121225,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,240,24,,121226,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,360,36,,121227,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,320,32,,121228,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,310,31,,121229,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,250,25,,121230,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,350,35,,121231,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,270,27,,121232,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,270,27,,121233,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,330,33,,121234,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,330,33,,121235,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,260,26,,121236,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,270,27,,121237,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,280,28,,121238,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,330,33,,121239,No,July,24,BLR0724184902,BL49
BL,REF,2018,OLV,300,30,,121240,No,July,24,BLR0724184902,BL49
BL,REF,2018,KLP,320,32,,121241,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,260,26,,121242,No,July,24,BLR0724184902,BL49
BL,REF,2018,OLV,340,34,,121243,No,July,24,BLR0724184902,BL49
BL,REF,2018,OLV,300,30,,121244,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,340,34,,121245,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,290,29,,121246,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,220,22,,121247,No,July,24,BLR0724184902,BL49
BL,REF,2018,OLV,230,23,,121248,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,260,26,,121249,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,220,22,,121250,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,330,33,,121251,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,300,30,,121252,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,220,22,,121253,No,July,24,BLR0724184902,BL49
BL,REF,2018,BLU,210,21,,121254,No,July,24,BLR0724184902,BL49
BL,REF,2018,KLP,310,31,,121255,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,250,25,,121256,No,July,24,BLR0724184903,BL49
BL,REF,2018,OLV,260,26,,121257,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,280,28,,121258,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,280,28,,121259,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,370,37,22539O,121260,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,220,22,,121261,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,230,23,,121262,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,320,32,,121263,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,300,30,,121264,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,350,35,,121265,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,320,32,,121266,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,300,30,,121267,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,320,32,,121268,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,310,31,,121269,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,240,24,,121270,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,290,29,,121271,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,300,30,,121272,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,260,26,,121273,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,290,29,,121274,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,290,29,,121275,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,280,28,,121276,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,270,27,,121277,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,330,33,,121278,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,290,29,,121279,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,330,33,,121280,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,290,29,,121281,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,320,32,,121282,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,300,30,,121283,No,July,24,BLR0724184903,BL49
BL,REF,2018,VER,440,44,22072O,121284,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,280,28,,121285,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,310,31,,121286,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLA,340,34,,121287,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,220,22,,121288,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLA,360,36,,121289,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,220,22,,121290,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,240,24,,121291,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,270,27,,121292,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,310,31,,121293,No,July,24,BLR0724184903,BL49
BL,REF,2018,BLU,250,25,,119633,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,240,24,,119634,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,320,32,,119635,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,290,29,,119636,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,300,30,,119637,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,310,31,,119638,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,270,27,,119639,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,280,28,,119640,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,250,25,,119641,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,260,26,,119642,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,330,33,,119643,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,220,22,,119644,No,July,24,BLR0724185601,BL56
BL,REF,2018,GPR,290,29,,119645,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,300,30,,121294,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,290,29,,121295,No,July,24,BLR0724185601,BL56
BL,REF,2018,GPR,210,21,,121296,No,July,24,BLR0724185601,BL56
BL,REF,2018,OLV,260,26,,121297,No,July,24,BLR0724185601,BL56
BL,REF,2018,OLV,310,31,,121298,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,300,30,,121299,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,270,27,,121300,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,270,27,,121301,No,July,24,BLR0724185601,BL56
BL,REF,2018,GPR,270,27,,121302,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,270,27,,121303,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,300,30,,121304,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,280,28,,121305,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,350,35,,121306,No,July,24,BLR0724185601,BL56
BL,REF,2018,KLP,340,34,,121307,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,240,24,,121308,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,330,33,,121309,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,370,37,,121310,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,300,30,,121311,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,260,26,,121312,No,July,24,BLR0724185601,BL56
BL,REF,2018,BLU,260,26,,119646,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,270,27,,119647,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,290,29,,119648,No,July,24,BLR0724185602,BL56
BL,REF,2018,OLV,190,19,,119649,No,July,24,BLR0724185602,BL56
BL,REF,2018,OLV,270,27,,119650,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,330,33,,119651,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,260,26,,119652,No,July,24,BLR0724185602,BL56
BL,REF,2018,OLV,270,27,,119653,No,July,24,BLR0724185602,BL56
BL,REF,2018,OLV,330,33,,119654,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,220,22,,119655,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,350,35,,119656,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,320,32,,119657,No,July,24,BLR0724185602,BL56
BL,REF,2018,OLV,270,27,,119658,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,210,21,,119659,No,July,24,BLR0724185602,BL56
BL,REF,2018,BLU,290,29,,119660,No,July,24,BLR0724185602,BL56
BL,REF,2018,CPR,290,29,,119661,No,July,24,BLR0724185602,BL56
BL,REF,2018,LCD,400,40,,119662,No,July,24,BLR0724185602,BL56
BL,REF,2018,OLV,300,30,,119269,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119270,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,330,33,,119271,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,310,31,,119272,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,LCD,600,60,22544O,119273,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,330,33,,119274,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,300,30,,119275,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119276,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,320,32,,119277,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,280,28,,119278,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119279,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,280,28,,119280,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119281,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,370,37,,119282,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,230,23,,119283,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119284,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,300,30,,119285,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,330,33,,119286,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,310,31,,119287,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,360,36,22065O,119288,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,340,34,,119289,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,320,32,,119290,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119291,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,320,32,,119292,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,250,25,,119519,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,310,31,,119520,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,230,23,,119521,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,OLV,270,27,,119522,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,230,23,,119523,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,370,37,22066O,119524,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,270,27,,119525,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,330,33,,119526,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,270,27,,119527,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,280,28,,119528,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,230,23,,119529,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,330,33,,119530,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,360,36,,119531,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,270,27,,119532,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,240,24,,119533,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,260,26,,119534,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,300,30,,119535,No,July,24,BLR072418RR04,BLRR
BL,REF,2018,BLU,320,32,,119536,No,July,24,BLR072418RR04,BLRR
BL,REF,2022,GPR,270,27,,212888,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,320,32,24592O,212890,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,310,31,,212892,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,240,24,,212894,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,330,33,24593O,212895,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,270,27,24594O,212896,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,310,31,,212897,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,230,23,,212898,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,200,20,,212899,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,230,23,,212900,No,July,13,BLR0713223701,BL37
BL,REF,2022,OLV,230,23,,212901,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,290,29,SCO2738,212902,Yes,July,13,BLR0713223701,BL37
BL,REF,2022,KLP,350,35,24595O,212903,No,July,13,BLR0713223701,BL37
BL,REF,2022,VER,450,45,SCO2739,212904,Yes,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,260,26,SCO2750,212905,Yes,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,240,24,,212906,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,250,25,,212907,No,July,13,BLR0713223701,BL37
BL,REF,2022,BLU,350,35,,212908,No,July,13,BLR0713223702,BL37
BL,REF,2022,BLU,340,34,24559O,212909,No,July,13,BLR0713223702,BL37
BL,REF,2022,BLU,260,26,SCO2749,212910,Yes,July,13,BLR0713223702,BL37
BL,REF,2022,BLU,250,25,,212911,No,July,13,BLR0713223702,BL37
BL,REF,2022,OLV,410,41,24596O,212912,No,July,13,BLR0713223703,BL37
BL,REF,2022,KLP,360,36,24597O,212913,No,July,13,BLR0713223703,BL37
BL,REF,2022,OLV,320,32,24598O,212914,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,210,21,,212915,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,340,34,,212916,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,260,26,,212917,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,250,25,SCO2748,212918,Yes,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,230,23,,212919,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,250,25,,212920,No,July,13,BLR0713223703,BL37
BL,REF,2022,OLV,330,33,,212921,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,280,28,SCO2747,212922,Yes,July,13,BLR0713223703,BL37
BL,REF,2022,KLP,300,30,,212923,No,July,13,BLR0713223703,BL37
BL,REF,2022,BLU,320,32,24560O,212924,No,July,13,BLR0713223703,BL37
BL,REF,2022,GPR,270,27,,217326,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,260,26,SCO2744,217327,Yes,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,240,24,,217332,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,280,28,24600O,217333,No,July,13,BLR0713224801,BL48
BL,REF,2022,VER,380,38,SCO2743,217337,Yes,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,260,26,,217341,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,220,22,,217342,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,280,28,SCO2746,213293,Yes,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,250,25,SCO2745,213299,Yes,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,250,25,,213301,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,270,27,24561O,213304,No,July,13,BLR0713224801,BL48
BL,REF,2022,KLP,280,28,,213306,No,July,13,BLR0713224801,BL48
BL,REF,2022,BLU,220,22,,213308,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,260,26,,213310,No,July,13,BLR0713224801,BL48
BL,REF,2022,BLU,340,34,24599O,213312,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,210,21,,213323,No,July,13,BLR0713224801,BL48
BL,REF,2022,GPR,280,28,,217369,No,July,13,BLR0713224802,BL48
BL,REF,2022,OLV,300,30,24563O,217374,No,July,13,BLR0713224802,BL48
BL,REF,2022,BLU,170,17,,217381,No,July,13,BLR0713224802,BL48
BL,REF,2022,GPR,240,24,,217383,No,July,13,BLR0713224802,BL48
BL,REF,2022,OLV,300,30,24564O,217386,No,July,13,BLR0713224802,BL48
BL,REF,2022,OLV,360,36,24565O,217390,No,July,13,BLR0713224802,BL48
BL,REF,2022,GPR,260,26,,217394,No,July,13,BLR0713224802,BL48
BL,REF,2022,KLP,310,31,,217353,No,July,13,BLR0713224802,BL48
BL,REF,2022,OLV,290,29,24562O,217357,No,July,13,BLR0713224802,BL48
BL,REF,2022,GPR,260,26,,217359,No,July,13,BLR0713224802,BL48
BL,REF,2022,BLU,240,24,,217361,No,July,13,BLR0713224802,BL48
BL,REF,2022,GPR,240,24,,217411,No,July,13,BLR0713224803,BL48
BL,REF,2022,OLV,340,34,,217414,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,270,27,SCO2742,217416,Yes,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,250,25,,217423,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,230,23,,217428,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,240,24,,217432,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,280,28,,217438,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,260,26,,217442,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,200,20,,217444,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,240,24,,217446,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,250,25,,217448,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,270,27,,217450,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,220,22,,217451,No,July,13,BLR0713224803,BL48
BL,REF,2022,OLV,300,30,,217453,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,250,25,,217455,No,July,13,BLR0713224803,BL48
BL,REF,2022,LCD,530,53,24566O,217456,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,240,24,,217457,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,290,29,,217459,No,July,13,BLR0713224803,BL48
BL,REF,2022,OLV,300,30,24567O,217460,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,240,24,,217461,No,July,13,BLR0713224803,BL48
BL,REF,2022,GPR,290,29,,217466,No,July,13,BLR0713225001,BL50
BL,REF,2022,YTL,290,29,,217468,No,July,13,BLR0713225001,BL50
BL,REF,2022,CPR,360,36,SCO2741,217470,Yes,July,13,BLR0713225001,BL50
BL,REF,2022,CPR,250,25,SCO2740,217472,Yes,July,13,BLR0713225001,BL50
BL,REF,2022,BLU,140,14,,217475,No,July,13,BLR0713225001,BL50
BL,REF,2022,GPR,280,28,SCO2776,217477,Yes,July,13,BLR0713225001,BL50
BL,REF,2022,GPR,300,30,,217478,No,July,13,BLR0713225001,BL50
BL,REF,2022,CPR,390,39,SCO2777,218357,Yes,July,13,BLR0713225002,BL50
BL,REF,2022,GPR,290,29,,218358,No,July,13,BLR0713225002,BL50
BL,REF,2022,VER,260,26,,218359,No,July,13,BLR0713225002,BL50
BL,REF,2022,GPR,290,29,,218360,No,July,13,BLR0713225002,BL50
BL,REF,2022,BLU,360,36,,218361,No,July,13,BLR0713225002,BL50
BL,REF,2022,VER,410,41,SCO2778,218362,Yes,July,13,BLR0713225002,BL50
BL,REF,2022,YTL,280,28,,218363,No,July,13,BLR0713225002,BL50
BL,REF,2022,GPR,290,29,,218364,No,July,13,BLR0713225002,BL50
BL,REF,2022,GPR,290,29,,218365,No,July,13,BLR0713225002,BL50
BL,REF,2022,GPR,270,27,,218366,No,July,13,BLR0713225002,BL50
BL,REF,2022,VER,220,22,,218367,No,July,13,BLR0713225002,BL50
BL,REF,2022,GPR,270,27,,218368,No,July,13,BLR0713225002,BL50
BL,REF,2022,RSL,270,27,,218369,No,July,13,BLR0713225002,BL50
BL,REF,2022,SSD,280,28,,218370,No,July,13,BLR0713225003,BL50
BL,REF,2022,GPR,260,26,,218371,No,July,13,BLR0713225401,BL54
BL,REF,2022,OLV,330,33,,218372,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,260,26,,218373,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,280,28,,218374,No,July,13,BLR0713225401,BL54
BL,REF,2022,BLU,310,31,,218375,No,July,13,BLR0713225401,BL54
BL,REF,2022,VER,400,40,24150O,218376,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,280,28,24149O,218377,No,July,13,BLR0713225401,BL54
BL,REF,2022,CPR,300,30,SCO2779,218378,Yes,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,300,30,,218379,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,290,29,,218380,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,280,28,,218381,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,280,28,,218382,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,300,30,,218383,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,280,28,,218384,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,270,27,,218385,No,July,13,BLR0713225401,BL54
BL,REF,2022,BLU,300,30,,218386,No,July,13,BLR0713225401,BL54
BL,REF,2022,CPR,420,42,SCO2780,218387,Yes,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,280,28,,218388,No,July,13,BLR0713225401,BL54
BL,REF,2022,VER,440,44,,218389,No,July,13,BLR0713225401,BL54
BL,REF,2022,VER,440,44,24148O,218390,No,July,13,BLR0713225401,BL54
BL,REF,2022,VER,410,41,,218391,No,July,13,BLR0713225401,BL54
BL,REF,2022,BLU,260,26,,218392,No,July,13,BLR0713225401,BL54
BL,REF,2022,BLU,250,25,,218393,No,July,13,BLR0713225401,BL54
BL,REF,2022,BLU,250,25,,218394,No,July,13,BLR0713225401,BL54
BL,REF,2022,GPR,260,26,,218395,No,July,13,BLR0713225402,BL54
BL,REF,2022,GPR,280,28,,218396,No,July,13,BLR0713225402,BL54
BL,REF,2022,VER,330,33,,218397,No,July,13,BLR0713225402,BL54
BL,REF,2022,BLU,280,28,,218398,No,July,13,BLR0713225402,BL54
BL,REF,2022,CPR,360,36,SCO2782,218399,Yes,July,13,BLR0713225402,BL54
BL,REF,2022,GPR,260,26,,218400,No,July,13,BLR0713225402,BL54
BL,REF,2022,SRY,290,29,24146O,218401,No,July,13,BLR0713225402,BL54
